customer_id,State,account_length,location_code,Phone Number,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,service quality,priority customer level,total data usage,network coverage,total messages usage,Churn
427105,LA,61,408, 400-3569, no, no,0,140.8,126,23.94,212.5,115,18.06,141.7,79,6.38,6.4,5,1.73,4,0,1,7,241,241, True.
427106,AL,42,510, 364-4057, no, no,0,160.2,103,27.23,159.8,116,13.58,255.7,87,11.51,12.9,3,3.48,1,9,3,57,202,472, False.
427107,MD,104,415, 414-5978, no, no,0,153.7,86,26.13,160.3,78,13.63,176.6,140,7.95,9.6,8,2.59,1,8,1,47,242,527, False.
427108,ND,184,415, 410-4662, no, no,0,237.6,86,40.39,157,105,13.35,163.6,103,7.36,14.2,2,3.83,2,6,2,29,908,205, False.
427109,DC,29,510, 366-2822, no, no,0,182.1,92,30.96,180.4,91,15.33,206.4,128,9.29,7.2,2,1.94,2,8,3,21,736,480, False.
427110,MD,5,408, 382-3713, no, no,0,198.7,108,33.78,146.7,86,12.47,216.8,95,9.76,9.5,3,2.57,2,7,2,64,374,505, False.
427111,MA,58,408, 396-8095, no, yes,47,151.1,117,25.69,137.4,103,11.68,172.6,99,7.77,9.2,8,2.48,1,8,1,63,230,513, False.
427112,AR,103,415, 401-9574, no, yes,22,219,126,37.23,311.9,126,26.51,197,112,8.87,9,8,2.43,3,5,1,16,525,313, False.
427113,DC,165,510, 352-3780, no, no,0,195.2,84,33.18,229.5,116,19.51,185.3,147,8.34,11.9,3,3.21,0,0,1,29,331,187, False.
427114,NJ,77,408, 391-4345, yes, yes,34,209.9,79,35.68,226.1,88,19.22,101.8,103,4.58,11.4,2,3.08,2,2,1,8,454,314, True.
427115,MD,156,510, 341-2398, no, no,0,81.7,133,13.89,242.5,117,20.61,203.8,112,9.17,12.3,6,3.32,3,9,2,40,161,590, False.
427116,RI,132,415, 394-6726, yes, yes,18,130.7,86,22.22,186.1,98,15.82,204.8,103,9.22,11.9,6,3.21,0,0,1,45,884,579, False.
427117,AL,115,415, 338-7859, no, no,0,265.9,112,45.2,132.9,94,11.3,185.2,106,8.33,14.6,7,3.94,1,7,2,68,199,639, False.
427118,MS,109,510, 375-7103, yes, no,0,186.5,106,31.71,190.3,103,16.18,168.5,128,7.58,10.5,6,2.84,2,7,3,5,919,608, False.
427119,NJ,117,408, 397-2769, no, no,0,185.6,115,31.55,174.8,83,14.86,188.2,122,8.47,6.7,4,1.81,4,0,1,5,255,280, True.
427120,TX,148,408, 410-4829, no, no,0,249.7,91,42.45,185.1,90,15.73,234.2,88,10.54,10.5,1,2.84,1,9,1,54,533,386, False.
427121,MS,135,510, 371-3276, no, no,0,204.1,116,34.7,150.2,74,12.77,108.1,154,4.86,8.1,1,2.19,2,6,3,45,147,257, False.
427122,WI,87,510, 335-2978, no, yes,24,135.8,108,23.09,251.4,62,21.37,181.5,91,8.17,6.4,4,1.73,0,0,1,5,394,524, False.
427123,GA,26,510, 401-3419, no, no,0,83.2,93,14.14,199.5,64,16.96,242.6,112,10.92,10.7,4,2.89,1,8,1,51,143,684, False.
427124,ME,78,415, 420-4405, no, no,0,211.4,105,35.94,249.9,77,21.24,199.6,129,8.98,9.3,2,2.51,2,6,2,2,109,407, False.
427125,MT,78,510, 351-9552, no, no,0,185.8,102,31.59,251.6,88,21.39,202.8,86,9.13,13.3,6,3.59,2,4,1,39,660,493, False.
427126,AR,121,415, 418-9746, no, no,0,123.6,113,21.01,229.4,85,19.5,242.9,97,10.93,10.3,4,2.78,0,0,2,37,226,643, False.
427127,ID,101,415, 369-1046, no, no,0,202.5,91,34.43,142.5,134,12.11,219.6,102,9.88,10.1,4,2.73,3,7,1,52,505,435, False.
427128,ND,90,510, 369-7226, no, no,0,169.4,127,28.8,157.2,111,13.36,172.4,103,7.76,10.7,2,2.89,1,6,2,35,377,233, False.
427129,AZ,83,415, 391-7154, no, no,0,135.2,76,22.98,161,98,13.69,129.3,105,5.82,9,6,2.43,0,0,2,23,868,446, False.
427130,CA,81,408, 357-6526, no, no,0,125.1,103,21.27,209.6,103,17.82,186.2,78,8.38,11.8,1,3.19,1,7,3,22,105,700, False.
427131,NJ,119,408, 350-5622, no, no,0,287.1,83,48.81,218.4,124,18.56,151.5,42,6.82,11,4,2.97,1,2,1,7,399,193, True.
427132,NV,134,415, 343-3870, no, no,0,199.7,107,33.95,205.8,86,17.49,198.8,125,8.95,8.3,5,2.24,0,0,2,44,519,253, False.
427133,NV,48,408, 343-8580, no, no,0,247.6,114,42.09,172.3,110,14.65,264.4,107,11.9,7.1,3,1.92,1,5,2,27,816,298, False.
427134,AL,185,415, 331-5614, no, no,0,158.5,93,26.95,294.7,69,25.05,146.2,116,6.58,16.6,3,4.48,0,0,3,43,374,536, False.
427135,AL,91,510, 372-4493, no, yes,39,160.8,97,27.34,119.3,54,10.14,147.9,101,6.66,10.3,3,2.78,3,5,3,18,135,182, False.
427136,SC,90,408, 342-9503, no, yes,31,118.5,92,20.15,257.9,76,21.92,186.2,96,8.38,9,6,2.43,1,8,3,31,433,316, False.
427137,WV,159,415, 343-3973, no, no,0,181,107,30.77,188.4,114,16.01,175.8,41,7.91,9.9,4,2.67,7,5,2,28,878,443, False.
427138,CO,103,510, 374-3585, no, yes,40,140.3,52,23.85,245.6,114,20.88,111.7,86,5.03,11.1,6,3,1,9,2,64,639,248, False.
427139,OH,142,408, 378-7878, yes, no,0,160.6,101,27.3,202,125,17.17,221.7,100,9.98,8.8,2,2.38,1,2,1,8,330,185, True.
427140,TX,104,510, 420-9325, no, no,0,111.9,105,19.02,197.7,121,16.8,302.8,108,13.63,10.1,5,2.73,1,5,2,49,518,157, False.
427141,ME,82,415, 338-7583, no, no,0,120.5,107,20.49,176.3,124,14.99,258,121,11.61,10.5,5,2.84,0,0,3,50,470,254, False.
427142,LA,76,510, 399-1915, no, no,0,156.3,117,26.57,115.7,53,9.83,316.4,121,14.24,6.8,4,1.84,1,6,3,42,837,420, False.
427143,MT,88,408, 329-8057, no, no,0,242.4,89,41.21,161.4,89,13.72,142.4,95,6.41,5.4,2,1.46,1,4,2,53,546,186, False.
427144,NJ,118,408, 358-5492, no, no,0,178.4,81,30.33,182.7,119,15.53,251.4,109,11.31,10.8,2,2.92,1,7,3,12,172,550, False.
427145,UT,139,510, 385-4731, no, no,0,258.7,94,43.98,190.3,132,16.18,247.2,73,11.12,11.4,2,3.08,1,0,1,7,350,277, True.
427146,DC,87,415, 364-8868, no, yes,18,124.3,104,21.13,196.1,80,16.67,290,110,13.05,7.2,3,1.94,1,9,1,12,667,448, False.
427147,UT,167,415, 384-6032, no, no,0,94.9,114,16.13,315.8,105,26.84,181,71,8.15,10.8,6,2.92,0,0,3,21,917,201, False.
427148,CO,138,408, 389-5315, no, no,0,182,101,30.94,200.3,119,17.03,208.9,131,9.4,13.4,3,3.62,4,7,3,43,624,708, False.
427149,MA,130,408, 348-8302, no, no,0,162,62,27.54,278.1,108,23.64,197.5,82,8.89,9.1,4,2.46,1,6,3,14,133,533, False.
427150,FL,87,415, 371-8654, no, no,0,176.6,83,30.02,221.6,101,18.84,185.3,89,8.34,9.4,1,2.54,0,0,2,49,337,339, False.
427151,RI,69,408, 329-7365, no, no,0,198.8,141,33.8,203.7,110,17.31,177.1,109,7.97,15.2,2,4.1,4,8,2,10,451,178, False.
427152,ID,164,408, 362-9109, yes, yes,28,156.1,98,26.54,209.9,140,17.84,190,69,8.55,11.4,4,3.08,0,0,3,33,550,384, False.
427153,CO,109,510, 352-5412, no, no,0,150.6,106,25.6,147.4,108,12.53,173.2,109,7.79,9.5,5,2.57,1,6,1,32,495,706, False.
427154,MS,53,510, 365-8548, no, no,0,198.3,100,33.71,304.2,93,25.86,131.5,85,5.92,9.2,5,2.48,2,4,3,62,513,607, False.
427155,PA,59,510, 349-3579, no, no,0,189.1,141,32.15,198.2,113,16.85,280.2,103,12.61,2.2,7,0.59,1,5,3,37,162,272, False.
427156,KY,124,408, 367-9956, no, no,0,156.9,74,26.67,195.8,82,16.64,181,99,8.15,8.8,2,2.38,1,7,1,51,991,624, False.
427157,ID,73,408, 372-3559, no, no,0,67,76,11.39,223,154,18.96,236.5,151,10.64,11.2,2,3.02,1,9,2,22,108,242, False.
427158,AK,94,415, 336-7199, no, no,0,261.3,89,44.42,152.4,139,12.95,120.2,124,5.41,10.5,2,2.84,0,0,2,45,389,180, False.
427159,AL,80,415, 389-9083, no, no,0,135.1,92,22.97,185,103,15.73,147.1,74,6.62,14.7,5,3.97,3,8,1,54,570,178, False.
427160,SC,101,415, 329-6776, yes, no,0,92.1,109,15.66,163,83,13.86,133.3,102,6,9.7,11,2.62,2,5,3,25,336,181, False.
427161,MN,115,408, 420-7897, no, no,0,173.5,121,29.5,168.3,100,14.31,138.3,105,6.22,7.8,5,2.11,1,9,2,54,784,516, False.
427162,KS,100,415, 329-2452, yes, no,0,156.3,82,26.57,259.4,91,22.05,143.7,93,6.47,8.3,7,2.24,5,6,1,6,638,423, False.
427163,MA,85,415, 377-1433, no, no,0,274.7,79,46.7,119.4,122,10.15,296.9,74,13.36,9.4,10,2.54,1,9,2,52,690,461, False.
427164,KY,110,408, 342-8693, no, no,0,244.7,84,41.6,106.4,95,9.04,194.9,61,8.77,10.5,1,2.84,2,0,1,4,116,286, True.
427165,WI,92,408, 393-7991, yes, no,0,183.6,96,31.21,149.7,55,12.72,135.2,71,6.08,11.8,4,3.19,0,0,1,25,320,525, False.
427166,MI,102,408, 380-4524, no, no,0,167.1,80,28.41,222.9,94,18.95,179.9,103,8.1,11.6,3,3.13,5,5,1,46,373,223, False.
427167,NV,134,408, 405-4350, no, no,0,177.1,120,30.11,218.1,123,18.54,183.8,93,8.27,12.7,5,3.43,3,7,1,64,597,460, False.
427168,DC,96,415, 338-8612, no, no,0,217.8,120,37.03,139.6,109,11.87,227.7,111,10.25,11.6,3,3.13,0,0,1,34,777,386, False.
427169,NE,42,510, 418-9470, no, no,0,143.7,96,24.43,221,98,18.79,108.9,94,4.9,8.6,1,2.32,2,6,3,50,635,314, False.
427170,OR,175,415, 414-1467, no, no,0,185,104,31.45,325.8,86,27.69,85.4,105,3.84,14.6,2,3.94,1,8,1,8,717,188, False.
427171,OR,136,415, 361-8748, no, yes,23,235.6,65,40.05,177.7,81,15.1,138.7,105,6.24,11.3,5,3.05,1,4,3,27,188,690, False.
427172,AR,32,415, 355-6250, yes, no,0,265.5,75,45.14,119.7,77,10.17,169.9,128,7.65,14.8,6,4,2,0,1,5,449,348, True.
427173,UT,101,415, 412-3425, no, no,0,332.1,91,56.46,151,123,12.84,277.8,99,12.5,11.3,3,3.05,1,2,1,8,325,242, True.
427174,AZ,132,408, 334-5571, yes, yes,21,223.4,89,37.98,193.2,105,16.42,226.2,85,10.18,7.7,5,2.08,3,4,2,45,295,398, False.
427175,ME,120,510, 357-6794, no, no,0,163.6,109,27.81,237.3,95,20.17,186.2,141,8.38,12.3,5,3.32,0,0,1,42,783,428, False.
427176,MT,122,510, 355-5221, no, no,0,190,125,32.3,141.5,77,12.03,216.8,68,9.76,15.9,3,4.29,3,9,1,65,853,540, False.
427177,OK,52,510, 414-2036, no, no,0,153.7,100,26.13,174.2,139,14.81,242.3,53,10.9,14.1,3,3.81,1,5,2,67,312,163, False.
427178,VT,182,415, 405-2234, no, no,0,160.3,87,27.25,229.9,101,19.54,185.3,96,8.34,8.7,11,2.35,2,7,1,37,731,610, False.
427179,NM,138,408, 407-3201, no, yes,12,114.5,100,19.47,175.1,130,14.88,112.7,85,5.07,7.8,5,2.11,0,0,2,38,600,607, False.
427180,ID,130,510, 367-3304, no, no,0,140.9,68,23.95,217.5,109,18.49,123.6,96,5.56,13.6,4,3.67,3,4,3,25,905,422, False.
427181,SC,106,510, 377-9526, no, no,0,168.4,85,28.63,123.3,95,10.48,162.5,83,7.31,4.6,4,1.24,3,9,1,21,510,215, False.
427182,MA,150,408, 342-8813, no, no,0,150.9,92,25.65,191,106,16.24,223.6,107,10.06,8.3,4,2.24,5,0,1,8,333,413, True.
427183,OK,94,415, 371-8929, no, no,0,255.1,96,43.37,276.9,67,23.54,226.5,74,10.19,10.6,2,2.86,0,0,1,2,365,134, True.
427184,NJ,116,415, 329-8540, no, no,0,154,127,26.18,280.4,68,23.83,213,56,9.58,8.6,2,2.32,6,7,2,21,687,312, False.
427185,CO,89,415, 377-5013, no, no,0,94.5,107,16.07,191.8,85,16.3,196.2,131,8.83,15,5,4.05,1,8,2,5,861,534, False.
427186,WA,45,415, 381-1712, no, no,0,135,116,22.95,159,108,13.52,170.3,130,7.66,11.1,15,3,1,4,1,4,327,596, False.
427187,KS,74,408, 398-5195, no, no,0,286.9,113,48.77,260.8,121,22.17,137.1,94,6.17,12.6,6,3.4,0,0,1,5,306,325, True.
427188,GA,158,415, 366-3805, no, no,0,165.4,70,28.12,280.1,104,23.81,121.8,106,5.48,10.4,9,2.81,1,4,1,28,379,563, False.
427189,AL,76,415, 339-4924, no, no,0,222,99,37.74,215.9,122,18.35,204.1,131,9.18,8.2,5,2.21,3,0,1,3,281,312, True.
427190,KY,102,415, 396-8551, yes, no,0,209.8,85,35.67,165.7,100,14.08,230.1,92,10.35,8.7,6,2.35,0,0,3,13,520,627, False.
427191,LA,4,408, 417-8960, no, yes,31,158.3,99,26.91,164.2,98,13.96,192.7,108,8.67,12.5,3,3.38,2,5,1,54,561,647, False.
427192,MN,161,408, 366-9936, no, no,0,252.3,120,42.89,243.8,98,20.72,284.4,96,12.8,9.2,2,2.48,1,2,1,4,188,124, True.
427193,WV,116,415, 399-8419, no, no,0,255.5,93,43.44,224.4,122,19.07,317.3,85,14.28,12.7,4,3.43,1,2,1,5,393,279, True.
427194,ID,49,415, 421-1264, no, no,0,101.7,71,17.29,223.2,102,18.97,182.1,112,8.19,7.3,3,1.97,3,4,2,58,116,470, False.
427195,WY,86,415, 364-6992, no, no,0,227.9,105,38.74,218.7,118,18.59,223.2,120,10.04,14.2,5,3.83,3,6,2,22,736,308, False.
427196,NE,39,510, 411-2297, no, no,0,185,113,31.45,106.5,125,9.05,167.3,78,7.53,12,2,3.24,0,0,3,51,178,536, False.
427197,WI,118,415, 356-7848, no, no,0,142.2,96,24.17,164.9,107,14.02,183.7,92,8.27,7.1,4,1.92,1,9,3,38,595,256, False.
427198,MI,57,415, 335-5378, no, no,0,140,100,23.8,174.7,102,14.85,258.5,111,11.63,13.3,4,3.59,1,6,2,44,475,265, False.
427199,NH,138,415, 364-1224, no, no,0,157.5,96,26.78,271.7,107,23.09,138.2,84,6.22,10.7,6,2.89,2,9,3,48,856,420, False.
427200,AK,98,415, 387-5388, no, no,0,237.5,130,40.38,213.2,85,18.12,194.1,107,8.73,10.1,3,2.73,0,0,1,37,928,257, False.
427201,DE,67,415, 401-8994, no, no,0,164.5,79,27.97,110.3,108,9.38,203.9,102,9.18,9.8,2,2.65,1,8,1,19,398,564, False.
427202,AZ,145,415, 400-2419, no, yes,10,190.7,100,32.42,177.7,114,15.1,167.3,100,7.53,12.8,2,3.46,0,0,2,23,713,263, False.
427203,NV,77,415, 337-1993, no, no,0,215.5,81,36.64,170.9,100,14.53,170.3,59,7.66,10.3,3,2.78,1,4,2,1,278,234, False.
427204,WV,99,408, 360-8926, no, yes,12,119.9,83,20.38,237.7,98,20.2,187.6,159,8.44,16.6,2,4.48,1,8,2,10,992,328, False.
427205,VT,106,510, 420-4654, yes, no,0,196.7,100,33.44,210.2,109,17.87,173.8,83,7.82,7.8,1,2.11,4,2,1,3,231,338, True.
427206,OK,32,510, 354-2215, no, no,0,230.7,122,39.22,204.7,134,17.4,142,86,6.39,8.7,3,2.35,2,5,2,22,354,128, False.
427207,RI,131,415, 399-1939, no, no,0,131.3,39,22.32,242.9,101,20.65,278.8,100,12.55,8.5,2,2.3,2,7,2,12,654,164, False.
427208,MA,100,415, 390-2676, no, no,0,167.2,100,28.42,141.2,87,12,251.3,76,11.31,6.1,6,1.65,3,4,3,42,156,436, False.
427209,OR,174,415, 420-4132, no, no,0,222.3,102,37.79,173.8,123,14.77,297.2,97,13.37,5.7,2,1.54,0,0,1,3,181,391, True.
427210,NY,98,510, 393-2256, no, no,0,198.6,92,33.76,349.4,99,29.7,221.7,83,9.98,7.3,6,1.97,2,0,1,4,469,193, True.
427211,ME,42,510, 386-3716, no, no,0,139.4,109,23.7,223.8,121,19.02,244.9,105,11.02,4.6,3,1.24,1,5,2,59,800,473, False.
427212,VA,99,408, 389-8407, no, no,0,130.4,121,22.17,219.9,103,18.69,84.1,85,3.78,9.8,3,2.65,2,7,2,47,642,468, False.
427213,DE,122,415, 342-6680, no, no,0,184.6,88,31.38,148.8,98,12.65,309.7,58,13.94,14.3,2,3.86,3,8,1,33,763,417, False.
427214,OH,4,415, 364-6617, yes, no,0,169.7,96,28.85,131.8,94,11.2,245.1,86,11.03,14.2,4,3.83,0,0,1,9,140,175, True.
427215,NY,119,408, 383-3583, no, no,0,153.2,131,26.04,116.6,85,9.91,218.5,74,9.83,10.1,5,2.73,1,9,2,54,744,266, False.
427216,MN,31,415, 338-4704, no, no,0,224.5,96,38.17,191.2,72,16.25,214.5,100,9.65,9.1,1,2.46,2,5,2,37,213,402, False.
427217,WV,114,415, 400-3168, no, no,0,247.8,95,42.13,255.1,98,21.68,224.1,105,10.08,9.5,6,2.57,1,0,1,7,351,258, True.
427218,MD,47,415, 394-7682, yes, no,0,177.1,104,30.11,217.4,97,18.48,191.8,131,8.63,9.7,5,2.62,2,8,2,8,399,365, False.
427219,GA,77,415, 337-8750, no, no,0,134.5,119,22.87,119.7,104,10.17,250.7,112,11.28,9.3,5,2.51,0,0,2,56,101,456, False.
427220,WY,39,510, 329-1120, no, yes,38,201.8,66,34.31,200.1,87,17.01,173.7,112,7.82,9.5,3,2.57,0,0,3,7,495,593, False.
427221,WV,193,415, 339-6887, no, no,0,180.5,114,30.69,117.9,80,10.02,192.9,97,8.68,10.2,4,2.75,2,6,2,27,702,268, False.
427222,OH,103,415, 382-6740, no, yes,40,164.5,95,27.97,228.7,82,19.44,194.7,97,8.76,7.4,1,2,4,5,1,48,581,490, False.
427223,AK,36,415, 399-1526, yes, yes,19,171.9,96,29.22,198.4,111,16.86,321.7,76,14.48,10.5,1,2.84,1,2,1,9,375,250, True.
427224,MT,149,415, 382-6119, no, no,0,244.2,83,41.51,262,72,22.27,144.5,113,6.5,7,4,1.89,1,4,1,61,445,686, False.
427225,IL,87,415, 404-2069, no, no,0,221.4,69,37.64,195.2,53,16.59,120.6,91,5.43,13.7,4,3.7,1,8,1,19,599,343, False.
427226,RI,1,510, 329-2106, no, no,0,241.5,114,41.06,195.2,94,16.59,201.6,93,9.07,14.1,3,3.81,3,5,1,65,349,256, False.
427227,WY,62,415, 384-8314, no, no,0,116.5,77,19.81,186.1,111,15.82,180.6,72,8.13,16.1,2,4.35,3,4,1,25,547,386, False.
427228,WA,112,415, 358-7212, no, no,0,158.1,107,26.88,181.5,101,15.43,200.3,126,9.01,8.3,7,2.24,1,4,1,15,640,702, False.
427229,CO,82,408, 370-8039, no, no,0,121.6,81,20.67,191.3,109,16.26,231.4,81,10.41,8.6,5,2.32,3,6,1,63,826,324, False.
427230,DC,86,408, 387-5618, no, no,0,178.3,94,30.31,264.4,74,22.47,284.6,109,12.81,15,2,4.05,0,0,3,38,578,412, False.
427231,OH,141,415, 409-3611, no, no,0,215.8,79,36.69,112.7,85,9.58,221.8,109,9.98,5.6,4,1.51,2,8,1,28,163,320, False.
427232,AL,55,415, 373-4542, no, yes,28,222.5,134,37.83,177.8,106,15.11,194.6,90,8.76,9.7,4,2.62,2,7,1,15,965,178, False.
427233,KY,127,415, 384-1895, no, no,0,264.5,75,44.97,179.2,91,15.23,141.9,93,6.39,8,1,2.16,1,8,1,35,976,698, False.
427234,IA,82,510, 380-1093, no, yes,23,123.7,93,21.03,139.1,74,11.82,174.5,118,7.85,10.6,2,2.86,1,8,3,55,202,363, False.
427235,OH,69,415, 383-1580, no, no,0,244.8,76,41.62,77.2,100,6.56,222.8,102,10.03,10,3,2.7,0,0,2,48,469,616, False.
427236,MD,131,415, 341-9321, no, no,0,212.8,108,36.18,212,115,18.02,235.9,96,10.62,9.8,11,2.65,0,0,3,5,606,481, False.
427237,HI,87,510, 384-3968, no, no,0,297.4,63,50.56,118.4,108,10.06,242.3,72,10.9,11,2,2.97,2,0,1,4,244,242, True.
427238,WV,63,415, 342-7847, no, no,0,147.8,95,25.13,201.4,72,17.12,154.9,118,6.97,8.6,8,2.32,1,8,2,33,289,344, False.
427239,SD,124,408, 331-8698, yes, yes,29,187.1,75,31.81,148.5,142,12.62,214.4,124,9.65,5.5,7,1.49,2,7,2,20,763,467, False.
427240,NY,148,408, 337-7132, no, no,0,236.5,84,40.21,236,95,20.06,228.6,124,10.29,8.3,6,2.24,2,6,1,10,641,287, False.
427241,ID,68,415, 364-7579, no, no,0,186.5,108,31.71,190.2,107,16.17,187.8,103,8.45,11,5,2.97,1,5,3,49,121,674, False.
427242,TX,72,415, 379-7890, yes, no,0,286.1,101,48.64,306.1,94,26.02,232.8,89,10.48,10.3,1,2.78,4,0,1,3,212,284, True.
427243,TX,119,510, 420-6893, no, no,0,107.2,100,18.22,221.1,100,18.79,212.6,96,9.57,8.3,3,2.24,2,6,3,64,187,151, False.
427244,ID,43,415, 358-5239, no, yes,36,93.1,68,15.83,246.1,83,20.92,94.9,109,4.27,8.7,8,2.35,1,4,3,42,127,604, False.
427245,CA,136,510, 343-4434, no, no,0,132.4,110,22.51,254.1,81,21.6,176.5,100,7.94,13,6,3.51,2,8,3,58,698,456, False.
427246,MO,97,510, 385-6470, no, no,0,80.7,99,13.72,262.3,93,22.3,214.6,130,9.66,8.8,3,2.38,0,0,2,10,214,173, False.
427247,OR,149,415, 327-6947, no, no,0,114.5,103,19.47,228.8,100,19.45,135.8,74,6.11,10.7,3,2.89,0,0,3,14,119,682, False.
427248,KY,59,510, 413-2034, no, no,0,155.5,92,26.44,192.3,104,16.35,123.3,106,5.55,10.5,3,2.84,4,2,1,2,350,313, True.
427249,NY,77,415, 364-1156, no, no,0,184.7,130,31.4,194,105,16.49,249.1,91,11.21,9,4,2.43,1,8,3,34,430,610, False.
427250,MI,110,415, 379-6936, no, no,0,94.1,127,16,283,97,24.06,168.7,69,7.59,10.3,6,2.78,2,7,2,13,209,250, False.
427251,WA,70,415, 327-7615, no, no,0,229.3,110,38.98,118.2,89,10.05,155,105,6.98,7.9,4,2.13,1,5,2,49,469,512, False.
427252,VT,155,510, 334-3433, no, no,0,223.8,109,38.05,233.4,68,19.84,201.6,111,9.07,8.8,8,2.38,1,6,2,68,974,500, False.
427253,DC,151,415, 386-7672, no, yes,27,154.4,141,26.25,210.6,109,17.9,167.9,109,7.56,7.8,3,2.11,3,5,2,66,815,483, False.
427254,TX,125,415, 330-8642, no, no,0,190.2,107,32.33,209.2,75,17.78,102.1,136,4.59,14.2,5,3.83,4,2,1,5,270,294, True.
427255,NJ,83,415, 352-4255, no, no,0,167,120,28.39,209.1,102,17.77,131,107,5.9,8.6,2,2.32,1,9,3,16,632,375, False.
427256,ND,94,510, 334-3152, no, no,0,154.8,113,26.32,261.8,121,22.25,213,81,9.58,11.6,5,3.13,0,0,2,23,918,332, False.
427257,CO,11,415, 356-3554, no, yes,36,293.4,122,49.88,174.1,91,14.8,212,50,9.54,6.9,6,1.86,1,8,1,33,683,518, False.
427258,CO,92,415, 404-9485, no, no,0,160.5,113,27.29,287.3,134,24.42,212.6,93,9.57,8.2,3,2.21,3,5,3,29,571,622, False.
427259,GA,70,415, 361-3491, no, yes,20,230.2,110,39.13,177.5,111,15.09,206.3,38,9.28,11.9,2,3.21,0,0,3,3,306,346, False.
427260,UT,82,510, 393-8000, no, no,0,191.9,95,32.62,116.7,105,9.92,202.6,113,9.12,8.2,5,2.21,0,0,2,1,328,389, False.
427261,CO,65,408, 403-7587, no, no,0,131.5,119,22.36,222.3,119,18.9,155.3,83,6.99,11.1,7,3,1,4,3,67,657,686, False.
427262,AZ,102,510, 375-8584, no, no,0,171.6,116,29.17,219.4,111,18.65,242.1,85,10.89,12.1,4,3.27,0,0,1,4,320,276, True.
427263,TX,112,510, 400-4883, no, no,0,242.1,69,41.16,235.2,150,19.99,237.7,106,10.7,10,5,2.7,3,0,1,1,229,170, True.
427264,CT,78,408, 380-2125, no, no,0,157.3,61,26.74,242,119,20.57,196,107,8.82,10.6,1,2.86,1,6,2,39,847,414, False.
427265,NM,77,408, 407-7760, yes, no,0,192.7,82,32.76,198,91,16.83,204.2,95,9.19,9,6,2.43,1,7,1,40,165,368, False.
427266,MI,126,415, 404-3184, no, no,0,175.6,91,29.85,151.1,100,12.84,201.5,100,9.07,9.9,2,2.67,1,4,1,64,730,221, False.
427267,ME,58,415, 391-1850, no, yes,29,239.6,84,40.73,182.1,80,15.48,118.3,100,5.32,11,3,2.97,2,7,3,39,150,491, False.
427268,CT,38,510, 353-5218, no, no,0,96.9,110,16.47,241.4,75,20.52,141,69,6.35,10.8,3,2.92,0,0,1,8,559,573, False.
427269,MO,87,408, 413-6899, no, no,0,129.5,104,22.02,194,133,16.49,287.9,65,12.96,7.2,7,1.94,2,7,3,68,986,196, False.
427270,WY,72,510, 363-5220, yes, no,0,274,75,46.58,162.8,110,13.84,110,121,4.95,7.7,3,2.08,4,9,2,7,536,371, False.
427271,DC,69,415, 388-2082, no, no,0,111.7,86,18.99,187.5,68,15.94,194.8,128,8.77,11.6,10,3.13,2,4,1,47,699,705, False.
427272,RI,85,408, 403-1286, no, no,0,142.7,82,24.26,179.1,106,15.22,141.4,88,6.36,5,8,1.35,3,8,3,52,567,213, False.
427273,VA,176,415, 399-7573, no, no,0,216.7,91,36.84,233.9,104,19.88,231.1,110,10.4,9,4,2.43,1,7,3,20,475,342, False.
427274,MA,133,415, 412-4990, no, no,0,207.1,106,35.21,283.5,124,24.1,65.2,107,2.93,10.5,2,2.84,3,4,2,1,724,315, False.
427275,MT,146,415, 406-7175, no, no,0,214.8,86,36.52,230.9,94,19.63,223.8,100,10.07,5.8,3,1.57,3,7,2,32,839,390, False.
427276,WA,31,415, 410-4125, no, no,0,142.9,67,24.29,109.7,72,9.32,293.6,112,13.21,11.5,6,3.11,0,0,3,59,222,692, False.
427277,TN,78,415, 372-2361, yes, no,0,71.5,126,12.16,166.8,127,14.18,211.6,86,9.52,8.3,2,2.24,3,2,1,5,477,189, True.
427278,ND,118,415, 379-5981, no, no,0,77.6,113,13.19,126.9,75,10.79,191,79,8.59,14.9,4,4.02,1,4,2,6,761,323, False.
427279,ME,119,510, 343-9362, no, no,0,73.7,66,12.53,160.5,132,13.64,214.2,67,9.64,13,6,3.51,3,8,1,49,300,660, False.
427280,CO,141,408, 407-1461, no, no,0,264.3,90,44.93,216.4,101,18.39,208.8,72,9.4,9.6,3,2.59,0,0,1,5,458,223, True.
427281,IN,91,510, 336-2510, yes, no,0,103.2,100,17.54,124.8,154,10.61,336.1,111,15.12,14,4,3.78,2,0,1,8,108,384, True.
427282,DC,150,510, 390-2027, yes, no,0,114.8,156,19.52,135.3,78,11.5,218.4,98,9.83,15.6,4,4.21,1,0,1,5,275,286, True.
427283,UT,76,415, 350-9298, no, no,0,212.5,124,36.13,215.5,110,18.32,128,94,5.76,5.2,9,1.4,3,8,3,43,325,477, False.
427284,ID,159,510, 343-7980, no, yes,36,288.2,120,48.99,227.1,105,19.3,198.2,113,8.92,13.3,7,3.59,1,7,2,11,593,626, False.
